"";"x";"governance_index";"innovation_index";"leadership_index";"citizenship_index";"performance_index";"productsservices_index";"workplace_index"
"646";646;3,44;4;3,88;3,4;4,09;3,12;NA
"647";647;3,44;4;3,88;3,4;4,09;3,12;NA
"648";648;3,44;4;3,88;3,4;4,09;3,12;NA
"649";649;3,44;4;3,88;3,4;4,09;3,12;NA
"650";650;3,44;4;3,88;3,4;4,09;3,12;NA
"651";651;3,44;4;3,88;3,4;4,09;3,12;NA
"652";652;3,44;4;3,88;3,4;4,09;3,12;NA
"653";653;3,44;4;3,88;3,4;4,09;3,12;NA
"654";654;3,44;4;3,88;3,4;4,09;3,12;NA
"655";655;3,44;4;3,88;3,4;4,09;3,12;NA
"656";656;3,44;4;3,88;3,4;4,09;3,12;NA
"657";657;3,44;4;3,88;3,4;4,09;3,12;NA
"658";658;3,44;4;3,88;3,4;4,09;3,12;NA
"659";659;3,44;4;3,88;3,4;4,09;3,12;NA
"660";660;3,44;4;3,88;3,4;4,09;3,12;NA
"661";661;3,44;4;3,88;3,4;4,09;3,12;NA
"662";662;3,44;4;3,88;3,4;4,09;3,12;NA
"663";663;3,44;4;3,88;3,4;4,09;3,12;NA
"664";664;3,44;4;3,88;3,4;4,09;3,12;NA
"665";665;3,44;4;3,88;3,4;4,09;3,12;NA
"666";666;3,44;4;3,88;3,4;4,09;3,12;NA
"667";667;3,44;4;3,88;3,4;4,09;3,12;NA
"668";668;3,44;4;3,88;3,4;4,09;3,12;NA
"669";669;3,44;4;3,88;3,4;4,09;3,14;NA
"670";670;3,44;4;3,88;3,4;4,09;3,14;NA
"671";671;3,44;4;3,88;3,4;4,09;3,14;NA
"672";672;3,44;4;3,88;3,4;4,09;3,14;NA
"673";673;3,44;4;3,88;3,4;4,12;3,14;NA
"674";674;3,45;4;3,88;3,4;4,12;3,14;NA
"675";675;3,45;4;3,86;3,4;4,12;3,14;NA
"676";676;3,45;4;3,86;3,4;4,12;3,14;NA
"677";677;3,45;4;3,86;3,4;4,12;3,14;NA
"678";678;3,45;4;3,86;3,4;4,12;3,16;NA
"679";679;3,45;4;3,86;3,4;4,12;3,16;NA
"680";680;3,45;4;3,86;3,4;4,12;3,16;NA
"681";681;3,45;4;3,86;3,4;4,12;3,15;NA
"682";682;3,45;4;3,86;3,4;4,12;3,17;NA
"683";683;3,45;4;3,86;3,4;4,12;3,17;NA
"684";684;3,45;4;3,86;3,4;4,12;3,17;NA
"685";685;3,45;4;3,86;3,4;4,12;3,17;NA
"686";686;3,45;4;3,86;3,4;4,12;3,17;NA
"687";687;3,45;4;3,86;3,4;4,04;3,17;NA
"688";688;3,45;4;3,86;3,4;4;3,17;NA
"689";689;3,45;4;3,86;3,4;4;3,17;NA
"690";690;3,45;4;3,86;3,4;4;3,17;NA
"691";691;3,45;4;3,86;3,4;4;3,17;NA
"692";692;3,45;4;3,86;3,4;4;3,17;NA
"693";693;3,45;4;3,86;3,4;3,93;3,17;NA
"694";694;3,45;4;3,86;3,4;3,93;3,17;NA
"695";695;3,45;4;3,86;3,4;3,93;3,17;NA
"696";696;3,45;4;3,86;3,4;3,93;3,17;NA
"697";697;3,45;4;3,86;3,4;3,93;3,17;NA
"698";698;3,45;4;3,86;3,4;3,93;3,17;NA
"699";699;3,45;4;3,86;3,4;3,93;3,17;NA
"700";700;3,45;4;3,86;3,36;3,93;3,17;NA
"701";701;3,45;4;3,86;3,36;3,93;3,17;NA
"702";702;3,45;4;3,86;3,36;3,93;3,17;NA
"703";703;3,45;4;3,86;3,36;3,93;3,17;NA
"704";704;3,45;4;3,86;3,36;3,93;3,17;NA
"705";705;3,45;4;3,86;3,36;3,93;3,17;NA
"706";706;3,45;4;3,86;3,36;3,93;3,17;NA
"707";707;3,45;4;3,86;3,36;3,93;3,17;NA
"708";708;3,45;4;3,86;3,36;3,93;3,17;NA
"709";709;3,45;4;3,86;3,36;3,93;3,17;NA
"710";710;3,45;4;3,86;3,36;3,93;3,17;NA
"711";711;3,45;4;3,86;3,36;3,93;3,17;NA
"712";712;3,45;4;3,86;3,36;3,93;3,17;NA
"713";713;3,45;4;3,86;3,36;3,93;3,17;NA
"714";714;3,45;4;3,86;3,36;3,93;3,17;NA
"715";715;3,45;4;3,86;3,36;3,93;3,17;NA
"716";716;3,45;4;3,86;3,36;3,93;3,17;NA
"717";717;3,45;4;3,86;3,36;3,93;3,17;NA
"718";718;3,45;4;3,86;3,36;3,93;3,17;NA
"719";719;3,45;4;3,86;3,36;3,93;3,17;NA
"720";720;3,45;4;3,86;3,36;3,93;3,17;NA
"721";721;3,45;4;3,86;3,36;3,93;3,17;NA
"722";722;3,45;4;3,86;3,36;3,93;3,17;NA
"723";723;3,45;4;3,86;3,36;3,93;3,17;NA
"724";724;3,45;4;3,86;3,36;3,93;3,17;NA
"725";725;3,45;4;3,86;3,36;3,93;3,17;NA
"726";726;3,45;4;3,86;3,36;3,93;3,17;NA
"727";727;3,45;4;3,86;3,36;3,93;3,17;NA
"728";728;3,45;4;3,86;3,36;3,93;3,17;NA
"729";729;3,45;4;3,86;3,36;3,93;3,17;NA
"730";730;3,45;4;3,86;3,36;3,93;3,17;NA
"731";731;3,45;4;3,86;3,36;3,93;3,17;NA
"732";732;3,45;4;3,86;3,36;3,93;3,17;NA
"733";733;3,45;4;3,86;3,36;3,93;3,17;NA
"734";734;3,45;4;3,86;3,36;3,93;3,17;NA
"735";735;3,45;4;3,86;3,36;3,93;3,17;NA
"736";736;3,45;4;3,86;3,36;3,93;3,17;NA
"737";737;3,45;4;3,86;3,36;3,93;3,17;NA
"738";738;3,45;4;3,86;3,36;3,93;3,17;NA
"739";739;3,45;4;3,86;3,36;3,93;3,17;NA
"740";740;3,45;4;3,86;3,36;3,93;3,17;NA
"741";741;3,45;4;3,86;3,36;3,93;3,17;NA
"742";742;3,45;4;3,86;3,36;3,93;3,17;NA
"743";743;3,45;4;3,86;3,36;3,93;3,17;NA
"744";744;3,45;4;3,86;3,36;3,93;3,17;NA
"745";745;3,45;4;3,86;3,36;3,93;3,17;NA
"746";746;3,45;4;3,86;3,36;3,93;3,17;NA
"747";747;3,45;4;3,86;3,36;3,93;3,17;NA
"748";748;3,45;4;3,86;3,36;3,93;3,17;NA
"749";749;3,45;4;3,86;3,36;3,93;3,17;NA
"750";750;3,45;4;3,86;3,36;3,93;3,17;NA
"751";751;3,45;4;3,86;3,36;3,93;3,17;NA
"752";752;3,45;4;3,86;3,36;3,93;3,16;NA
"753";753;3,45;4;3,86;3,36;3,93;3,16;NA
"754";754;3,45;4;3,86;3,36;3,93;3,16;NA
"755";755;3,45;4;3,86;3,36;3,93;3,16;NA
"756";756;3,45;4;3,86;3,36;3,93;3,16;NA
"757";757;3,45;4;3,86;3,36;3,93;3,16;NA
"758";758;3,45;4;3,86;3,36;3,93;3,16;NA
"759";759;3,45;4;3,86;3,36;3,93;3,16;NA
"760";760;3,45;4;3,86;3,36;3,93;3,16;NA
"761";761;3,45;4;3,86;3,36;3,93;3,16;NA
"762";762;3,45;4;3,86;3,36;3,93;3,16;NA
"763";763;3,45;4;3,86;3,36;3,96;3,16;NA
"764";764;3,45;4;3,86;3,32;3,96;3,16;NA
"765";765;3,45;4;3,86;3,32;3,96;3,16;NA
"766";766;3,45;4;3,86;3,32;3,96;3,16;NA
"767";767;3,45;4;3,86;3,32;3,96;3,16;NA
"768";768;3,45;4;3,86;3,32;3,96;3,16;NA
"769";769;3,45;4;3,89;3,32;3,96;3,16;NA
"770";770;3,45;4;3,89;3,32;3,96;3,16;NA
"771";771;3,45;4;3,89;3,32;3,96;3,16;NA
"772";772;3,45;4;3,89;3,32;3,96;3,16;NA
"773";773;3,45;4;3,89;3,32;3,96;3,16;NA
"774";774;3,45;4;3,89;3,32;3,96;3,18;NA
"775";775;3,45;4;3,89;3,32;3,9;3,18;NA
"776";776;3,45;4;3,89;3,32;3,9;3,2;NA
"777";777;3,45;4;3,89;3,32;3,9;3,2;NA
"778";778;3,45;4;3,89;3,32;3,9;3,2;NA
"779";779;3,45;4;3,89;3,32;3,9;3,2;NA
"780";780;3,45;4;3,89;3,32;3,9;3,2;NA
"781";781;3,45;4;3,89;3,32;3,9;3,2;NA
"782";782;3,45;4;3,89;3,32;3,9;3,2;NA
"783";783;3,45;4;3,89;3,32;3,9;3,2;NA
"784";784;3,45;4;3,89;3,32;3,9;3,2;NA
"785";785;3,45;4;3,89;3,32;3,9;3,2;NA
"786";786;3,45;4;3,89;3,32;3,9;3,2;NA
"787";787;3,45;4;3,89;3,32;3,9;3,2;NA
"788";788;3,45;4;3,89;3,32;3,9;3,2;NA
"789";789;3,45;4;3,89;3,32;3,9;3,2;NA
"790";790;3,45;4;3,89;3,32;3,9;3,2;NA
"791";791;3,45;4;3,89;3,32;3,9;3,2;NA
"792";792;3,45;4;3,89;3,32;3,9;3,2;NA
"793";793;3,45;4;3,89;3,32;3,9;3,2;NA
"794";794;3,45;4;3,89;3,32;3,9;3,2;NA
"795";795;3,45;4;3,89;3,32;3,9;3,2;NA
"796";796;3,45;4;3,89;3,32;3,9;3,2;NA
"797";797;3,45;4;3,89;3,34;3,9;3,2;NA
"798";798;3,45;4;3,89;3,34;3,9;3,2;NA
"799";799;3,45;4;3,89;3,34;3,9;3,2;NA
"800";800;3,45;4;3,89;3,34;3,9;3,2;NA
"801";801;3,45;4;3,89;3,34;3,9;3,2;NA
"802";802;3,45;4;3,89;3,34;3,9;3,2;NA
"803";803;3,45;4;3,89;3,34;3,9;3,2;NA
"804";804;3,45;4;3,89;3,34;3,9;3,2;NA
"805";805;3,45;4;3,9;3,34;3,9;3,2;NA
"806";806;3,45;4;3,9;3,34;3,9;3,2;NA
"807";807;3,45;4;3,9;3,34;3,9;3,2;NA
"808";808;3,45;4;3,9;3,34;3,9;3,2;NA
"809";809;3,45;4;3,9;3,34;3,9;3,2;NA
"810";810;3,45;4;3,9;3,34;3,9;3,2;NA
"811";811;3,45;4;3,9;3,34;3,9;3,2;NA
"812";812;3,45;4;3,9;3,34;3,9;3,2;NA
"813";813;3,45;4;3,9;3,34;3,9;3,2;NA
"814";814;3,45;4;3,9;3,34;3,9;3,2;NA
"815";815;3,45;4;3,9;3,34;3,9;3,24;NA
"816";816;3,45;4;3,9;3,34;3,9;3,24;NA
"817";817;3,45;4;3,9;3,34;3,9;3,24;NA
"818";818;3,45;4;3,9;3,34;3,9;3,24;NA
"819";819;3,45;4;3,9;3,34;3,9;3,24;NA
"820";820;3,45;4;3,9;3,34;3,9;3,24;NA
"821";821;3,45;4;3,9;3,34;3,9;3,24;NA
"822";822;3,45;4;3,9;3,34;3,9;3,24;NA
"823";823;3,45;4;3,9;3,34;3,9;3,24;NA
"824";824;3,45;4;3,9;3,34;3,9;3,24;NA
"825";825;3,45;4;3,9;3,34;3,9;3,24;NA
"826";826;3,45;4;3,9;3,34;3,9;3,24;NA
"827";827;3,45;4;3,9;3,34;3,9;3,24;NA
"828";828;3,45;4;3,9;3,34;3,9;3,24;NA
"829";829;3,45;4;3,9;3,34;3,9;3,24;NA
"830";830;3,45;4;3,9;3,34;3,9;3,24;NA
"831";831;3,45;4;3,88;3,34;3,9;3,24;NA
"832";832;3,45;4;3,85;3,34;3,9;3,24;NA
"833";833;3,45;4;3,83;3,34;3,9;3,24;NA
"834";834;3,45;4;3,83;3,34;3,9;3,24;NA
"835";835;3,45;4;3,81;3,34;3,9;3,24;NA
"836";836;3,45;4;3,8;3,34;3,9;3,24;NA
"837";837;3,45;4;3,78;3,34;3,9;3,24;NA
"838";838;3,45;4;3,78;3,34;3,9;3,24;NA
"839";839;3,45;4;3,76;3,34;3,9;3,24;NA
"840";840;3,45;4;3,74;3,34;3,9;3,24;NA
"841";841;3,45;4;3,74;3,34;3,9;3,24;NA
"842";842;3,45;4;3,74;3,34;3,9;3,24;NA
"843";843;3,45;4;3,74;3,34;3,9;3,23;NA
"844";844;3,45;4;3,74;3,34;3,9;3,23;NA
"845";845;3,45;4;3,74;3,34;3,9;3,23;NA
"846";846;3,45;4;3,74;3,33;3,9;3,23;NA
"847";847;3,45;4;3,74;3,33;3,9;3,23;NA
"848";848;3,45;4;3,74;3,33;3,9;3,23;NA
"849";849;3,45;4;3,74;3,33;3,9;3,23;NA
"850";850;3,45;4;3,74;3,33;3,9;3,23;NA
"851";851;3,45;4;3,74;3,33;3,9;3,23;NA
"852";852;3,45;4;3,74;3,33;3,9;3,23;NA
"853";853;3,45;4;3,74;3,33;3,9;3,23;NA
"854";854;3,45;4;3,74;3,33;3,9;3,23;NA
"855";855;3,47;4;3,74;3,33;3,9;3,23;NA
"856";856;3,47;4;3,74;3,33;3,9;3,23;NA
"857";857;3,47;4;3,74;3,35;3,9;3,23;NA
"858";858;3,47;4;3,74;3,37;3,9;3,23;NA
"859";859;3,47;4;3,74;3,37;3,9;3,23;NA
"860";860;3,47;4;3,74;3,37;3,9;3,23;NA
"861";861;3,47;4;3,74;3,4;3,9;3,23;NA
"862";862;3,47;4;3,74;3,4;3,9;3,23;NA
"863";863;3,47;4;3,74;3,4;3,9;3,23;NA
"864";864;3,47;4;3,74;3,4;3,9;3,23;NA
"865";865;3,47;4;3,74;3,4;3,9;3,23;NA
"866";866;3,47;4;3,74;3,4;3,9;3,23;NA
"867";867;3,47;4;3,74;3,4;3,9;3,23;NA
"868";868;3,47;4;3,74;3,4;3,9;3,23;NA
"869";869;3,47;4;3,74;3,4;3,9;3,23;NA
"870";870;3,47;4;3,74;3,4;3,9;3,23;NA
"871";871;3,47;4;3,74;3,4;3,9;3,23;NA
"872";872;3,47;4;3,74;3,4;3,9;3,23;NA
"873";873;3,47;4;3,74;3,4;3,9;3,23;NA
"874";874;3,47;4;3,74;3,4;3,9;3,23;NA
"875";875;3,47;4;3,74;3,4;3,9;3,23;NA
"876";876;3,47;4;3,74;3,4;3,9;3,23;NA
"877";877;3,47;4;3,74;3,4;3,9;3,23;NA
"878";878;3,47;4;3,74;3,4;3,9;3,23;NA
"879";879;3,47;4;3,74;3,4;3,9;3,23;NA
"880";880;3,47;4;3,74;3,4;3,9;3,23;NA
"881";881;3,47;4;3,74;3,4;3,9;3,23;NA
"882";882;3,47;4;3,74;3,4;3,9;3,23;NA
"883";883;3,47;4;3,74;3,4;3,9;3,23;NA
"884";884;3,49;4;3,74;3,4;3,9;3,23;NA
"885";885;3,5;4;3,74;3,4;3,9;3,23;NA
"886";886;3,5;4;3,74;3,4;3,9;3,23;NA
"887";887;3,5;4;3,74;3,4;3,9;3,23;NA
"888";888;3,5;4;3,74;3,4;3,9;3,23;NA
"889";889;3,5;4;3,74;3,4;3,9;3,23;NA
"890";890;3,5;4;3,73;3,4;3,9;3,23;NA
"891";891;3,5;4;3,73;3,4;3,9;3,23;NA
"892";892;3,5;4;3,73;3,4;3,9;3,23;NA
"893";893;3,5;4;3,73;3,4;3,9;3,27;NA
"894";894;3,5;4;3,73;3,42;3,9;3,27;NA
"895";895;3,5;4;3,73;3,42;3,9;3,27;NA
"896";896;3,5;4;3,73;3,42;3,9;3,27;NA
"897";897;3,5;4;3,73;3,42;3,9;3,27;NA
"898";898;3,5;4;3,74;3,42;3,9;3,27;NA
"899";899;3,5;4;3,74;3,42;3,9;3,27;NA
"900";900;3,5;4;3,74;3,42;3,9;3,27;NA
"901";901;3,5;4;3,74;3,42;3,9;3,27;NA
"902";902;3,5;4;3,74;3,42;3,9;3,27;NA
"903";903;3,5;4;3,74;3,42;3,9;3,27;NA
"904";904;3,5;4;3,74;3,42;3,9;3,27;NA
"905";905;3,5;4;3,74;3,42;3,9;3,27;NA
"906";906;3,5;4;3,74;3,42;3,9;3,27;NA
"907";907;3,5;4;3,74;3,42;3,9;3,27;NA
"908";908;3,5;4;3,73;3,42;3,9;3,27;NA
"909";909;3,5;4;3,73;3,36;3,9;3,27;NA
"910";910;3,5;4;3,73;3,36;3,9;3,27;NA
"911";911;3,5;4;3,73;3,36;3,9;3,27;NA
"912";912;3,5;4;3,73;3,36;3,9;3,27;NA
"913";913;3,5;4;3,73;3,36;3,9;3,27;NA
"914";914;3,5;4;3,73;3,36;3,9;3,27;NA
"915";915;3,5;4;3,73;3,36;3,9;3,27;NA
"916";916;3,5;4;3,73;3,36;3,9;3,27;NA
"917";917;3,5;4;3,73;3,36;3,9;3,27;NA
"918";918;3,5;4;3,73;3,36;3,9;3,27;NA
"919";919;3,5;4;3,73;3,36;3,9;3,27;NA
"920";920;3,5;4;3,73;3,36;3,9;3,27;NA
"921";921;3,5;4;3,73;3,36;3,9;3,27;NA
"922";922;3,5;4;3,73;3,36;3,9;3,27;NA
"923";923;3,5;4;3,73;3,36;3,9;3,27;NA
"924";924;3,5;4;3,73;3,36;3,9;3,27;NA
"925";925;3,5;4;3,73;3,36;3,9;3,27;NA
"926";926;3,5;4;3,73;3,36;3,9;3,27;NA
"927";927;3,5;4;3,73;3,36;3,9;3,27;NA
"928";928;3,5;4;3,73;3,36;3,9;3,27;NA
"929";929;3,5;4;3,71;3,36;3,9;3,27;NA
"930";930;3,5;4;3,71;3,36;3,9;3,27;NA
"931";931;3,5;4;3,71;3,36;3,9;3,27;NA
"932";932;3,5;4;3,71;3,36;3,9;3,27;NA
"933";933;3,5;4;3,71;3,36;3,9;3,27;NA
"934";934;3,5;4;3,71;3,36;3,9;3,27;NA
"935";935;3,5;4;3,71;3,36;3,9;3,27;NA
"936";936;3,5;4;3,71;3,36;3,9;3,27;NA
"937";937;3,5;4;3,71;3,36;3,87;3,27;NA
"938";938;3,5;4;3,71;3,36;3,87;3,27;NA
"939";939;3,5;4;3,71;3,36;3,87;3,27;NA
"940";940;3,5;4;3,71;3,36;3,87;3,27;NA
"941";941;3,5;4;3,71;3,36;3,87;3,27;NA
"942";942;3,5;4;3,71;3,36;3,87;3,27;NA
"943";943;3,5;4;3,71;3,36;3,87;3,27;NA
"944";944;3,5;4;3,7;3,36;3,87;3,27;NA
"945";945;3,5;4;3,7;3,36;3,87;3,27;NA
"946";946;3,5;4;3,7;3,36;3,87;3,27;NA
"947";947;3,5;4;3,7;3,36;3,87;3,27;NA
"948";948;3,5;4;3,7;3,36;3,87;3,27;NA
"949";949;3,5;4;3,7;3,36;3,87;3,27;NA
"950";950;3,5;4;3,7;3,36;3,87;3,27;NA
"951";951;3,5;4;3,7;3,36;3,87;3,27;NA
"952";952;3,5;4;3,7;3,36;3,87;3,27;NA
"953";953;3,5;4;3,7;3,36;3,87;3,27;NA
"954";954;3,5;4;3,72;3,36;3,87;3,27;NA
"955";955;3,5;4;3,72;3,36;3,87;3,27;NA
"956";956;3,5;4;3,72;3,36;3,87;3,22;NA
"957";957;3,5;4;3,72;3,36;3,87;3,22;NA
"958";958;3,5;4;3,72;3,36;3,87;3,22;NA
"959";959;3,5;4;3,72;3,36;3,87;3,22;NA
"960";960;3,5;4;3,72;3,36;3,87;3,22;NA
"961";961;3,5;4;3,72;3,36;3,87;3,22;NA
"962";962;3,5;4;3,72;3,36;3,87;3,22;NA
"963";963;3,5;4;3,72;3,36;3,87;3,22;NA
"964";964;3,5;4;3,72;3,36;3,87;3,22;NA
"965";965;3,5;4;3,72;3,36;3,87;3,22;NA
"966";966;3,5;4;3,72;3,36;3,87;3,22;NA
"967";967;3,5;4;3,72;3,36;3,87;3,22;NA
"968";968;3,5;4;3,72;3,36;3,87;3,26;NA
"969";969;3,5;4;3,72;3,36;3,87;3,29;NA
"970";970;3,5;4;3,72;3,36;3,87;3,29;NA
"971";971;3,5;4;3,72;3,36;3,87;3,29;NA
"972";972;3,5;4;3,72;3,36;3,87;3,29;NA
"973";973;3,5;4;3,72;3,36;3,87;3,29;NA
"974";974;3,5;4;3,72;3,36;3,87;3,29;NA
"975";975;3,5;4;3,72;3,36;3,87;3,29;NA
"976";976;3,5;4;3,72;3,36;3,87;3,29;NA
"977";977;3,5;4;3,72;3,36;3,87;3,29;NA
"978";978;3,5;4;3,72;3,36;3,87;3,29;NA
"979";979;3,5;4;3,72;3,36;3,87;3,29;NA
"980";980;3,5;4;3,72;3,36;3,87;3,29;NA
"981";981;3,5;4;3,71;3,36;3,87;3,29;NA
"982";982;3,5;4;3,71;3,36;3,87;3,29;NA
"983";983;3,5;4;3,71;3,36;3,87;3,29;NA
"984";984;3,5;4;3,71;3,36;3,87;3,29;NA
"985";985;3,5;4;3,71;3,36;3,87;3,29;NA
"986";986;3,5;4;3,71;3,36;3,87;3,29;NA
"987";987;3,5;4;3,71;3,36;3,87;3,29;NA
"988";988;3,49;4;3,71;3,36;3,87;3,29;NA
"989";989;3,49;4;3,71;3,36;3,87;3,29;NA
"990";990;3,49;4;3,71;3,36;3,87;3,29;NA
"991";991;3,49;4;3,71;3,36;3,87;3,29;NA
"992";992;3,49;4;3,71;3,36;3,87;3,29;NA
"993";993;3,49;4;3,71;3,36;3,87;3,29;NA
"994";994;3,49;4;3,71;3,36;3,87;3,29;NA
"995";995;3,49;4;3,71;3,36;3,87;3,29;NA
"996";996;3,49;4;3,71;3,36;3,87;3,29;NA
"997";997;3,49;4;3,71;3,36;3,87;3,31;NA
"998";998;3,49;4;3,71;3,36;3,87;3,31;NA
"999";999;3,49;4;3,71;3,36;3,87;3,32;NA
"1000";1000;3,49;4;3,71;3,36;3,87;3,32;NA
"1001";1001;3,49;4;3,71;3,36;3,87;3,32;NA
"1002";1002;3,49;4;3,71;3,36;3,87;3,32;NA
"1003";1003;3,49;4;3,71;3,36;3,87;3,32;NA
"1004";1004;3,49;4;3,71;3,36;3,87;3,32;NA
"1005";1005;3,49;4;3,71;3,36;3,87;3,32;NA
"1006";1006;3,49;4;3,71;3,36;3,87;3,32;NA
"1007";1007;3,49;4;3,71;3,36;3,87;3,32;NA
"1008";1008;3,47;4;3,71;3,36;3,87;3,32;NA
"1009";1009;3,47;4;3,71;3,36;3,87;3,32;NA
"1010";1010;3,47;4;3,71;3,36;3,87;3,32;NA
"1011";1011;3,47;4;3,71;3,36;3,87;3,32;NA
"1012";1012;3,49;4;3,71;3,36;3,87;3,32;NA
"1013";1013;3,49;4;3,7;3,36;3,87;3,32;NA
"1014";1014;3,49;4;3,7;3,36;3,87;3,32;NA
"1015";1015;3,49;4;3,7;3,36;3,87;3,32;NA
"1016";1016;3,49;4;3,7;3,36;3,87;3,32;NA
"1017";1017;3,49;4;3,7;3,36;3,87;3,33;NA
"1018";1018;3,49;4;3,7;3,36;3,87;3,33;NA
"1019";1019;3,49;4;3,7;3,36;3,87;3,33;NA
"1020";1020;3,49;4;3,7;3,36;3,87;3,34;NA
"1021";1021;3,49;4;3,7;3,36;3,87;3,34;NA
"1022";1022;3,49;4;3,7;3,36;3,87;3,34;NA
"1023";1023;3,49;4;3,7;3,36;3,87;3,34;NA
"1024";1024;3,48;4;3,7;3,36;3,87;3,34;NA
"1025";1025;3,48;4;3,68;3,36;3,87;3,34;NA
"1026";1026;3,48;4;3,68;3,36;3,81;3,34;NA
"1027";1027;3,48;4;3,68;3,36;3,81;3,34;NA
"1028";1028;3,48;4;3,68;3,36;3,81;3,34;NA
"1029";1029;3,48;4;3,68;3,36;3,81;3,34;NA
"1030";1030;3,48;4;3,68;3,36;3,81;3,34;NA
"1031";1031;3,48;4;3,68;3,36;3,79;3,34;NA
"1032";1032;3,48;4;3,68;3,36;3,79;3,34;NA
"1033";1033;3,48;4;3,68;3,36;3,79;3,34;NA
"1034";1034;3,48;4;3,68;3,36;3,79;3,32;NA
"1035";1035;3,48;4;3,68;3,36;3,79;3,31;NA
"1036";1036;3,48;4;3,68;3,36;3,79;3,31;NA
"1037";1037;3,48;4;3,68;3,36;3,79;3,31;NA
"1038";1038;3,48;4;3,68;3,36;3,79;3,31;NA
"1039";1039;3,48;4;3,68;3,36;3,79;3,31;NA
"1040";1040;3,48;4;3,68;3,36;3,79;3,31;NA
"1041";1041;3,48;4;3,68;3,36;3,79;3,31;NA
"1042";1042;3,48;4;3,68;3,36;3,79;3,31;NA
"1043";1043;3,48;4;3,68;3,36;3,79;3,31;NA
"1044";1044;3,48;4;3,68;3,36;3,79;3,31;NA
"1045";1045;3,48;4;3,68;3,36;3,79;3,31;NA
"1046";1046;3,48;4;3,68;3,36;3,8;3,31;NA
"1047";1047;3,48;4;3,68;3,36;3,81;3,31;NA
"1048";1048;3,49;4;3,68;3,36;3,81;3,31;NA
"1049";1049;3,49;4;3,68;3,36;3,81;3,31;NA
"1050";1050;3,49;4;3,68;3,36;3,81;3,31;NA
"1051";1051;3,49;4;3,68;3,36;3,81;3,3;NA
"1052";1052;3,49;4;3,68;3,36;3,81;3,3;NA
"1053";1053;3,49;4;3,68;3,36;3,81;3,3;NA
"1054";1054;3,49;4;3,68;3,36;3,81;3,3;NA
"1055";1055;3,49;4;3,68;3,36;3,81;3,3;NA
"1056";1056;3,49;4;3,68;3,36;3,81;3,3;NA
"1057";1057;3,49;4;3,68;3,36;3,81;3,3;NA
"1058";1058;3,49;4;3,68;3,36;3,81;3,3;NA
"1059";1059;3,49;4;3,68;3,36;3,81;3,29;NA
"1060";1060;3,49;4;3,68;3,36;3,81;3,29;NA
"1061";1061;3,49;4;3,68;3,36;3,81;3,29;NA
"1062";1062;3,49;4;3,68;3,36;3,81;3,29;NA
"1063";1063;3,49;4;3,68;3,36;3,81;3,29;NA
"1064";1064;3,49;4;3,68;3,36;3,81;3,29;NA
"1065";1065;3,49;4;3,68;3,36;3,81;3,29;NA
"1066";1066;3,49;4;3,68;3,36;3,81;3,29;NA
"1067";1067;3,49;4;3,68;3,36;3,81;3,29;NA
"1068";1068;3,49;4;3,68;3,36;3,81;3,29;NA
"1069";1069;3,49;4;3,68;3,36;3,81;3,29;NA
"1070";1070;3,49;4;3,68;3,36;3,81;3,29;NA
"1071";1071;3,49;4;3,68;3,38;3,81;3,29;NA
"1072";1072;3,49;4;3,68;3,38;3,81;3,29;NA
"1073";1073;3,49;4;3,68;3,38;3,81;3,29;NA
"1074";1074;3,49;4;3,68;3,38;3,81;3,29;NA
"1075";1075;3,49;4;3,68;3,38;3,81;3,29;NA
"1076";1076;3,49;4;3,67;3,38;3,81;3,29;NA
"1077";1077;3,49;4;3,67;3,38;3,81;3,29;NA
"1078";1078;3,49;4;3,67;3,38;3,81;3,29;NA
"1079";1079;3,49;4;3,67;3,39;3,81;3,29;NA
"1080";1080;3,49;4;3,67;3,39;3,81;3,29;NA
"1081";1081;3,49;4;3,67;3,39;3,81;3,29;NA
"1082";1082;3,49;4;3,67;3,39;3,81;3,29;NA
"1083";1083;3,49;4;3,67;3,39;3,81;3,28;NA
"1084";1084;3,49;4;3,67;3,39;3,81;3,28;NA
"1085";1085;3,49;4;3,67;3,39;3,81;3,28;NA
"1086";1086;3,49;4;3,67;3,39;3,81;3,28;NA
"1087";1087;3,49;4;3,67;3,39;3,81;3,28;NA
"1088";1088;3,49;4;3,67;3,39;3,81;3,28;NA
"1089";1089;3,49;4;3,67;3,39;3,81;3,28;NA
"1090";1090;3,49;4;3,67;3,39;3,81;3,28;NA
"1091";1091;3,49;4;3,67;3,39;3,81;3,28;NA
"1092";1092;3,48;4;3,67;3,39;3,81;3,28;NA
"1093";1093;3,48;4;3,67;3,36;3,81;3,28;NA
"1094";1094;3,48;4;3,67;3,36;3,81;3,28;NA
"1095";1095;3,48;4;3,67;3,35;3,81;3,28;NA
"1096";1096;3,48;4;3,67;3,35;3,81;3,28;NA
"1097";1097;3,49;4;3,67;3,35;3,81;3,28;NA
"1098";1098;3,49;4;3,67;3,35;3,81;3,28;NA
"1099";1099;3,49;4;3,67;3,35;3,81;3,25;NA
"1100";1100;3,49;4;3,67;3,35;3,81;3,25;NA
"1101";1101;3,49;4;3,67;3,35;3,81;3,25;NA
"1102";1102;3,49;4;3,67;3,35;3,81;3,25;NA
"1103";1103;3,49;4;3,67;3,35;3,81;3,25;NA
